ID,YEAR,LOC,SN,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,NOX,CO
11910,2018,Estonia,0903XTR,20.702,1010.1,80.323,2.6468,18.573,1042.8,550.05,104.35,10.197,47.064,5.1518
11911,2021,Portugal,0903XTR,30.454,1008.7,58.253,4.3479,26.396,1094.5,550.16,133.84,12.226,-,0.77879
11912,2018,Germany,0903XTR,3.758,1030.6,89.477,4.635,32.734,1098.9,531.28,163.81,14.122,49.325,1.8841
11913,2019,Romania,0903XTR,17.197,1008.3,86.613,3.7618,25.413,1082.2,549.84,135.15,12.075,-,1.6242
11914,2018,Austria,0903XTR,21.063,1007.6,87.523,4.0621,28.303,1097.4,549.15,144.8,12.849,-,1.6358
11915,2019,Finland,0903XTR,27.374,1002.4,82.502,4.1974,25.528,1080.3,549.81,128.97,11.838,47.856,1.9745
11916,2019,Germany,0903XTR,21.921,1020.6,71.5,4.2129,23.027,1069.0,549.84,121.7,11.413,-,2.4009
11917,2018,Malta,0903XTR,21.934,1006.5,85.076,4.4205,30.183,1099.9,544.35,149.36,13.242,57.92,1.5538
11918,2020,Romania,0903XTR,25.382,1011.2,76.767,6.0414,30.251,1100.1,539.76,147.38,13.203,56.85,1.1397
11919,2021,Romania,0903XTR,6.9753,1014.6,96.428,3.7707,32.404,1100.1,527.74,165.06,14.041,-,0.63782
11920,2020,France,0903XTR,25.249,1003.6,70.735,4.3469,26.115,1093.0,550.15,135.24,12.184,-,0.76441
11921,2018,Ireland,0903XTR,20.276,1011.7,82.245,3.7818,24.161,1077.3,550.03,129.19,11.82,-,1.851
11922,2019,Italy,0903XTR,18.567,1003.8,98.925,3.8368,24.011,1073.6,549.5,128.01,11.551,-,2.1508
11923,2018,Austria,0903XTR,24.893,1008.2,49.058,3.4429,21.16,1058.4,549.82,114.59,10.939,-,2.6874
11924,2018,Italy,0903XTR,3.735,1021.7,72.799,3.0797,22.577,1069.6,550.1,125.35,11.364,80.477,3.4008
11925,2019,Portugal,0903XTR,13.423,1021.9,98.972,4.9318,25.296,1078.9,550.07,134.48,11.892,-,1.0479
11926,2018,Finland,0903XTR,23.389,1017.1,61.415,3.7119,24.438,1079.0,549.54,129.39,11.922,-,2.4698
11927,2018,Poland,0903XTR,1.2194,1015.8,64.414,2.3781,20.474,1023.8,533.03,109.0,10.514,-,13.932
11928,2018,Spain,0903XTR,30.709,1008.7,48.966,4.3878,30.232,1100.1,544.57,148.0,13.193,56.171,1.8879
11929,2020,Slovenia,0903XTR,10.056,1025.9,91.698,2.4267,19.153,1046.5,544.38,109.03,10.386,-,5.2752
11930,2022,Germany,0903XTR,12.717,1006.9,76.878,3.5118,18.869,1053.8,549.8,110.41,10.466,-,3.0925
11931,2018,France,0903XTR,11.198,1030.9,61.425,3.1305,24.801,1074.3,549.61,128.97,11.591,-,4.3032
11932,2022,Ireland,0903XTR,14.184,1023.3,72.757,4.8303,31.208,1100.0,530.37,158.55,13.961,65.963,0.70797
11933,2019,Romania,0903XTR,19.243,1009.6,93.293,3.1188,19.899,1049.8,550.36,110.14,10.518,-,4.9872
11934,2022,Netherlands,0903XTR,20.26,1005.6,86.535,3.1074,20.254,1060.3,549.97,113.18,10.671,58.828,1.6159
11935,2021,Poland,0903XTR,12.146,1011.1,100.14,2.3424,18.679,1048.5,547.48,107.97,10.303,88.253,7.5389
11936,2020,Luxembourg,0903XTR,6.1255,1020.2,91.207,2.7017,20.043,1060.6,549.56,115.63,10.715,101.51,6.5636
11937,2019,Italy,0903XTR,21.889,1019.5,68.461,4.5486,25.034,1080.2,549.89,129.76,12.017,-,1.7911
11938,2021,Sweden,0903XTR,28.992,1010.1,59.141,4.3864,26.754,1095.5,550.07,135.09,12.389,66.904,1.8405
11939,2021,Slovakia,0903XTR,13.269,1020.0,76.029,2.8202,24.408,1087.6,550.07,135.16,11.878,65.619,1.356
11940,2018,Hungary,0903XTR,12.018,1006.3,88.554,2.9061,20.564,1047.5,550.06,110.16,10.348,64.904,5.7777
11941,2021,Sweden,0903XTR,18.524,1013.3,78.997,3.3116,27.17,1090.4,543.22,140.84,12.609,-,1.3358
11942,2020,Greece,0903XTR,17.885,1016.5,74.355,3.391,26.062,1092.7,549.83,136.62,12.196,-,0.72419
11943,2022,Latvia,0903XTR,10.965,1018.3,84.883,3.9476,23.821,1084.6,550.34,133.77,11.954,73.925,0.67256
11944,2019,Latvia,0903XTR,7.7655,1020.4,83.234,2.5845,21.537,1063.5,549.92,122.78,11.195,-,2.6974
11945,2019,Lithuania,0903XTR,29.443,1007.4,86.241,4.1617,24.405,1073.7,549.87,123.19,11.598,-,1.9856
11946,2022,Republic of Cyprus,0903XTR,9.2692,1012.2,92.001,4.9745,32.7,1100.0,528.98,162.4,14.008,65.106,0.55048
11947,2021,Malta,0903XTR,9.1867,1015.8,90.103,4.923,25.61,1092.2,550.03,139.53,12.215,83.542,1.0865
11948,2018,Greece,0903XTR,9.8121,1006.5,87.008,2.7059,19.321,1045.9,549.6,109.75,10.377,70.267,4.9656
11949,2021,Portugal,0903XTR,22.483,1007.7,86.631,4.5893,25.87,1092.0,549.98,134.9,12.085,62.342,1.5103
11950,2020,Sweden,0903XTR,20.3,1017.8,58.063,5.3182,25.332,1090.8,550.04,134.75,12.147,-,1.7224
11951,2018,France,0903XTR,20.475,1016.6,73.892,3.7913,24.366,1079.2,549.61,130.66,11.93,-,1.9253
11952,2020,France,0903XTR,15.649,1011.9,81.463,3.3269,24.249,1084.5,549.86,131.8,11.791,-,2.2464
11953,2020,Spain,0903XTR,10.944,1015.0,85.647,2.9105,23.858,1083.1,549.85,132.44,11.71,75.7,1.6362
11954,2020,Finland,0903XTR,21.205,1009.8,63.583,4.3613,23.988,1081.9,550.02,127.75,11.626,65.09,2.4088
11955,2018,Romania,0903XTR,6.7533,1024.9,73.658,4.0876,33.126,1100.1,532.22,163.22,14.1,57.165,2.4258
11956,2021,Netherlands,0903XTR,22.407,1008.6,91.417,4.428,25.587,1090.9,549.75,133.99,12.121,61.986,1.3926
11957,2018,Finland,0903XTR,29.377,1009.4,53.313,3.9709,25.227,1081.6,550.06,129.43,11.985,-,2.0567
11958,2022,France,0903XTR,10.593,1008.1,98.27,4.722,32.482,1099.9,530.58,160.63,13.876,-,0.35119
11959,2022,Romania,0903XTR,3.0997,1016.8,88.356,4.087,23.341,1084.3,550.22,133.55,11.708,-,0.21679
11960,2020,Romania,0903XTR,14.136,1000.1,99.531,3.2196,25.86,1091.2,549.74,138.5,12.211,-,2.3304
11961,2018,Spain,0903XTR,17.972,1013.8,85.484,3.7868,24.259,1079.1,549.78,131.43,11.788,-,1.8364
11962,2021,Romania,0903XTR,19.746,1018.2,87.084,5.2689,25.401,1090.6,549.91,134.75,12.078,67.728,1.3241
11963,2021,Belgium,0903XTR,5.4218,1011.7,58.536,5.6581,34.095,1100.2,525.79,166.14,14.277,-,0.50888
11964,2021,Malta,0903XTR,11.612,1024.8,76.925,5.6888,32.523,1099.8,530.38,158.9,13.877,67.08,0.61431
11965,2020,Italy,0903XTR,15.592,1009.1,98.527,3.4225,25.345,1088.6,549.96,134.31,11.954,-,1.3489
11966,2019,Lithuania,0903XTR,23.919,1007.6,97.128,5.2006,30.326,1100.0,545.93,146.19,13.14,-,1.4448
11967,2022,Bulgaria,0903XTR,14.75,1007.4,93.464,3.0228,18.999,1053.2,549.44,110.19,10.246,-,3.6916
11968,2019,France,0903XTR,13.974,1016.3,77.445,2.5999,22.831,1058.3,550.23,117.41,10.966,-,2.0958
11969,2022,Spain,0903XTR,25.866,1014.7,61.873,4.4161,30.616,1099.6,536.99,152.05,13.545,58.192,1.513
11970,2021,Croatia,0903XTR,26.04,1016.0,53.321,4.4066,25.528,1091.4,550.41,132.71,12.294,68.353,1.7764
11971,2020,Belgium,0903XTR,13.316,1019.9,69.189,3.2977,25.009,1088.3,550.04,134.89,11.988,-,1.2207
11972,2018,Malta,0903XTR,17.561,1009.9,84.62,3.1892,22.595,1066.4,549.69,122.79,11.211,-,3.7597
11973,2022,Slovakia,0903XTR,11.502,1012.1,99.92,3.7008,18.972,1053.4,549.31,110.94,10.502,-,3.9181
11974,2018,Ireland,0903XTR,17.582,993.91,48.653,3.356,28.525,1073.9,550.11,128.68,11.673,64.84,3.4307
11975,2020,Malta,0903XTR,17.164,1004.0,72.423,3.4121,25.067,1088.7,550.04,135.07,12.04,-,0.63017
11976,2019,Czech Republic,0903XTR,20.622,1010.8,70.14,3.8687,26.158,1090.7,550.12,134.03,12.142,65.316,1.5353
11977,2022,Denmark,0903XTR,12.378,1013.9,85.354,4.7846,32.214,1100.0,530.95,159.9,13.869,69.052,0.83718
11978,2021,Denmark,0903XTR,10.798,1009.8,95.81,3.205,26.883,1098.8,548.99,146.04,12.622,83.117,0.91506
11979,2022,Belgium,0903XTR,8.0161,1011.5,75.488,4.028,24.061,1084.0,549.26,134.56,11.907,81.984,1.0983
11980,2022,Portugal,0903XTR,26.239,1011.1,69.893,3.266,20.763,1063.4,550.15,113.35,10.822,52.18,1.4301
11981,2018,Austria,0903XTR,18.865,1007.6,69.807,3.7502,26.87,1091.5,549.91,141.0,12.458,56.739,1.7509
11982,2022,Republic of Cyprus,0903XTR,7.543,1024.4,67.178,3.4933,20.356,1050.0,540.12,116.23,10.826,98.607,7.1897
11983,2018,Bulgaria,0903XTR,13.065,1022.9,48.274,3.3088,23.718,1076.8,550.1,130.8,11.832,-,2.8825
11984,2022,Slovakia,0903XTR,27.861,1005.3,50.542,4.0219,25.829,1093.8,550.06,135.79,12.307,69.339,0.63202
11985,2022,Romania,0903XTR,3.9128,1015.8,86.937,4.0354,23.288,1083.6,549.9,133.67,11.759,86.138,0.37079
11986,2021,Finland,0903XTR,6.8461,1014.7,95.957,3.5379,30.184,1100.1,535.26,159.59,13.575,-,0.58928
11987,2019,Sweden,0903XTR,14.766,1014.9,90.392,3.7233,25.462,1087.7,550.12,134.23,12.031,-,0.93278
11988,2018,Republic of Cyprus,0903XTR,27.296,1011.4,70.226,4.4956,29.914,1100.2,545.05,147.37,13.197,-,1.9741
11989,2022,Czech Republic,0903XTR,28.736,1005.5,58.356,4.1642,26.086,1093.5,550.35,133.78,12.251,65.79,1.5178
11990,2019,Slovakia,0903XTR,23.038,1009.4,93.991,5.0735,29.857,1100.0,546.78,146.27,13.088,-,1.3867
11991,2019,Latvia,0903XTR,20.768,1010.4,80.413,3.0863,19.921,1048.8,550.43,109.06,10.493,56.297,4.6323
11992,2018,Malta,0903XTR,22.825,1014.7,72.561,4.4343,31.228,1099.8,540.78,151.01,13.451,48.962,1.4356
11993,2018,Malta,0903XTR,13.549,1011.7,78.343,2.6669,18.974,1047.0,550.17,109.2,10.391,59.85,5.3236
11994,2020,Romania,0903XTR,13.49,1007.7,67.649,4.2875,32.139,1100.2,533.27,156.07,13.737,-,1.5144
11995,2019,France,0903XTR,15.315,1008.3,84.981,3.5555,25.072,1077.3,549.85,133.17,11.914,62.731,1.5307
11996,2021,Poland,0903XTR,21.39,1010.1,74.072,4.2184,25.467,1090.2,550.1,134.25,12.205,-,1.6789
11997,2018,Slovenia,0903XTR,13.111,1008.8,84.121,3.3111,23.65,1074.8,549.75,130.03,11.74,-,2.6886
11998,2020,Greece,0903XTR,22.914,1000.9,75.684,3.7801,26.021,1091.9,549.79,135.48,12.117,71.18,1.8008
11999,2019,Finland,0903XTR,14.017,1016.7,87.486,3.9705,22.547,1066.6,550.05,122.89,11.227,64.467,3.0801
12000,2022,Greece,0903XTR,24.686,1018.8,57.674,5.0666,32.373,1100.0,530.08,151.77,13.858,-,1.2375
12001,2022,Poland,0903XTR,10.931,1005.5,84.044,3.4393,19.239,1054.4,549.58,111.65,10.515,-,3.3386
12002,2018,Italy,0903XTR,13.224,1019.0,78.309,3.2404,23.366,1075.6,550.36,130.02,11.777,56.442,2.8287
12003,2022,Romania,0903XTR,20.489,1014.2,83.385,3.6581,24.949,1088.9,549.63,133.74,12.024,61.108,0.93803
12004,2022,Austria,0903XTR,17.674,1011.7,82.133,4.4731,31.766,1100.0,532.99,156.66,13.7,61.603,0.53199
12005,2018,Germany,0903XTR,7.8502,1022.3,78.029,3.1344,23.078,1074.2,550.02,130.71,11.685,-,3.2008
12006,2022,Portugal,0903XTR,15.703,1023.8,60.854,4.6216,25.439,1092.0,548.98,137.1,12.323,61.579,2.0386
12007,2019,Denmark,0903XTR,20.987,1007.9,78.044,3.8231,25.46,1081.6,550.09,133.73,11.925,-,1.8352
12008,2018,Luxembourg,0903XTR,8.4756,1026.3,75.311,4.4659,32.063,1100.1,533.73,161.25,13.988,-,2.3229
12009,2019,Romania,0903XTR,13.951,1011.2,87.301,2.7838,22.711,1064.7,550.0,122.65,11.136,-,1.9642
12010,2018,Greece,0903XTR,25.136,1017.5,56.059,4.2896,30.308,1099.9,542.86,150.43,13.328,-,1.3046
12011,2020,Italy,0903XTR,12.185,1014.3,87.955,4.0725,32.41,1100.0,531.03,159.18,13.847,-,0.22705
12012,2021,Spain,0903XTR,16.394,1005.4,82.614,4.8582,23.819,1080.6,549.96,129.73,11.719,-,2.1762
12013,2021,Latvia,0903XTR,8.1108,1017.2,73.6,4.5132,24.225,1085.0,549.65,134.69,11.798,90.708,1.7373
12014,2018,Greece,0903XTR,11.153,1005.6,71.204,3.1168,23.72,1075.1,549.98,131.58,11.623,65.771,2.9429
12015,2018,Bulgaria,0903XTR,20.915,1012.8,77.982,4.223,30.389,1100.1,543.26,150.78,13.342,-,1.5346
12016,2019,Croatia,0903XTR,8.6031,1014.6,96.891,3.7089,25.137,1078.1,550.08,135.32,11.839,61.24,0.93361
12017,2022,Romania,0903XTR,14.518,1018.6,76.032,4.4144,28.249,1093.1,539.89,146.49,12.967,-,0.82374
12018,2020,Ireland,0903XTR,10.424,1026.0,76.578,3.168,24.306,1086.6,550.09,134.2,11.969,-,1.2669
12019,2021,Spain,0903XTR,19.008,986.56,67.52,5.8391,31.306,1099.6,538.16,154.44,13.4,-,0.45228
12020,2022,Latvia,0903XTR,18.348,998.51,70.822,4.3508,24.854,1087.2,550.36,133.82,11.837,76.197,1.3433
12021,2018,Lithuania,0903XTR,14.037,1009.2,83.312,2.8789,23.751,1052.4,549.89,113.24,10.64,61.051,2.8956
12022,2020,Lithuania,0903XTR,18.49,991.63,66.009,4.6003,33.248,1100.1,529.79,156.48,13.88,84.383,1.2879
12023,2018,Italy,0903XTR,19.064,1009.0,85.822,4.3441,30.58,1098.3,541.57,150.86,13.359,-,2.0228
12024,2022,Spain,0903XTR,8.055,1013.4,73.597,3.9396,23.563,1082.7,550.07,133.08,11.668,-,1.1681
12025,2019,Finland,0903XTR,4.2935,1001.4,92.074,3.4163,24.485,1074.8,550.26,133.7,11.738,70.057,3.8386
12026,2021,Spain,0903XTR,25.491,1009.4,64.984,4.3914,25.712,1091.7,550.21,133.27,12.251,-,0.55054
12027,2022,Hungary,0903XTR,20.711,1008.0,71.352,3.0784,19.801,1058.8,549.88,111.59,10.652,-,2.18
12028,2018,Spain,0903XTR,17.505,991.4,52.45,3.2861,28.27,1073.8,550.09,128.78,11.703,64.867,3.5697
12029,2022,Estonia,0903XTR,8.2972,1020.6,80.424,5.4169,32.893,1100.2,526.93,164.29,14.191,-,0.36076
12030,2020,Greece,0903XTR,23.661,1015.6,74.392,3.778,20.71,1062.3,549.92,112.62,10.753,-,4.3899
12031,2019,Latvia,0903XTR,7.7576,1021.9,83.172,2.9624,20.728,1049.5,547.28,116.77,10.806,62.455,2.2273
12032,2019,Poland,0903XTR,7.9378,1018.4,87.832,4.3253,31.91,1099.5,539.12,159.63,13.649,-,1.6648
12033,2022,Czech Republic,0903XTR,10.009,1027.2,67.018,3.8233,22.996,1081.1,549.92,130.82,11.756,-,1.7905
12034,2019,Bulgaria,0903XTR,9.5642,1018.9,75.922,2.6088,21.296,1063.3,550.14,122.1,11.073,74.606,1.9879
12035,2018,Romania,0903XTR,13.267,1011.7,75.581,2.6605,18.764,1045.6,549.88,108.36,10.27,61.173,5.4886
12036,2020,Malta,0903XTR,7.682,1017.2,83.327,2.9898,23.604,1084.3,549.95,134.33,11.848,84.15,2.7419
12037,2021,Malta,0903XTR,21.093,1008.8,90.205,4.1826,23.105,1070.9,546.71,122.43,11.384,-,3.7147
12038,2018,Greece,0903XTR,26.078,1012.6,69.774,3.8331,25.342,1083.3,549.79,131.8,11.999,54.353,2.019
12039,2018,Poland,0903XTR,14.368,1019.9,77.007,3.3314,23.873,1076.9,549.69,130.7,11.815,-,2.5786
12040,2019,Portugal,0903XTR,7.0383,1021.1,84.21,3.9528,32.814,1100.0,533.16,163.04,14.029,56.86,2.3302
12041,2019,Luxembourg,0903XTR,25.449,1011.0,73.874,4.4871,25.817,1078.0,547.06,128.6,12.037,-,2.4161
12042,2018,Latvia,0903XTR,19.9,1011.6,69.381,3.517,31.319,1083.2,550.09,133.69,12.124,-,1.6508
12043,2021,Spain,0903XTR,15.845,1017.8,98.747,2.894,24.904,1089.3,550.05,135.35,12.063,57.13,1.2734
12044,2022,Netherlands,0903XTR,19.576,1007.3,94.019,3.1353,20.126,1059.8,550.36,112.76,10.564,56.644,2.2246
12045,2018,Croatia,0903XTR,4.8889,1015.1,80.366,2.6459,19.019,1037.0,542.85,109.9,10.379,85.342,7.2702
12046,2019,Hungary,0903XTR,26.087,1010.8,87.91,4.133,24.975,1077.7,550.09,127.15,11.861,46.376,1.9417
12047,2022,Germany,0903XTR,9.0787,1024.4,74.153,3.2379,19.103,1048.3,543.76,111.67,10.485,101.72,5.4652
12048,2019,Poland,0903XTR,15.791,1007.5,99.91,3.8989,25.231,1081.6,549.95,135.33,12.01,-,1.1716
12049,2019,Romania,0903XTR,11.494,1014.5,90.992,3.7329,30.554,1096.7,541.32,152.46,13.253,58.999,2.4744
12050,2021,Austria,0903XTR,18.637,1016.1,87.808,4.9975,24.053,1083.4,549.7,129.78,11.869,65.505,1.4955
12051,2020,Denmark,0903XTR,9.9195,1024.0,93.079,3.0653,24.252,1084.9,549.93,133.54,11.814,64.165,1.0943
12052,2021,Poland,0903XTR,10.386,1002.6,92.514,6.1237,32.055,1100.3,533.14,159.49,13.819,-,0.56462
12053,2022,Italy,0903XTR,19.241,1004.3,69.463,2.798,18.239,1042.3,545.95,103.45,10.113,-,5.7928
12054,2018,Croatia,0903XTR,16.88,1012.5,67.676,2.9498,21.283,1059.4,550.15,117.5,10.963,57.793,4.7293
12055,2019,Czech Republic,0903XTR,23.227,1012.7,84.713,5.3486,30.771,1099.9,543.6,148.67,13.269,-,1.2111
12056,2022,Denmark,0903XTR,23.33,1013.6,83.356,3.993,25.707,1092.1,550.26,133.99,12.071,62.82,0.52554
12057,2022,Slovakia,0903XTR,11.55,1024.1,75.234,3.8511,23.984,1086.5,549.41,134.78,11.956,-,30.866
12058,2019,Lithuania,0903XTR,18.251,1020.4,98.383,3.7067,19.931,1051.2,550.2,110.1,10.589,58.527,4.9984
12059,2021,Croatia,0903XTR,25.181,1005.9,95.908,4.507,25.812,1091.0,550.12,133.78,12.057,-,1.3817
12060,2019,Hungary,0903XTR,13.272,1010.1,99.891,5.0188,34.221,1100.0,531.16,161.16,14.057,64.52,0.89346
12061,2020,Slovakia,0903XTR,26.798,1012.1,48.483,3.7994,20.86,1062.9,550.08,111.9,10.712,58.009,3.1118
12062,2020,Netherlands,0903XTR,16.572,1008.5,80.938,2.8802,19.143,1053.5,549.95,108.82,10.354,67.008,4.5821
12063,2020,Ireland,0903XTR,14.726,1016.2,81.48,2.3937,19.152,1053.3,550.3,108.68,10.368,74.392,5.5056
12064,2022,Romania,0903XTR,7.141,1011.7,91.836,5.0294,32.838,1100.0,528.05,164.49,14.062,68.264,0.4768
12065,2020,Slovenia,0903XTR,12.049,1012.9,90.386,3.4829,25.466,1086.3,546.43,136.51,12.141,-,1.3704
12066,2019,Czech Republic,0903XTR,27.722,1013.0,62.727,4.0119,24.962,1078.1,550.07,126.79,11.866,-,0.75626
12067,2021,Netherlands,0903XTR,27.936,1014.8,56.339,4.1451,26.046,1093.4,550.37,133.86,12.118,-,1.592
12068,2020,Malta,0903XTR,21.269,1014.8,84.79,3.6562,20.006,1058.6,550.16,110.67,10.633,-,4.6369
12069,2022,Bulgaria,0903XTR,26.43,1012.2,63.668,3.8025,25.502,1091.4,549.66,133.78,12.258,-,0.64319
12070,2018,Belgium,0903XTR,11.343,1006.1,80.618,3.0875,24.066,1073.4,549.83,129.79,11.515,66.722,3.5694
12071,2019,Sweden,0903XTR,27.482,1005.2,84.261,4.9478,29.764,1099.5,547.67,144.27,13.03,53.413,1.8616
12072,2020,Portugal,0903XTR,24.672,1009.9,89.42,5.2771,26.115,1093.1,549.84,134.83,12.286,60.021,1.4978
12073,2021,Lithuania,0903XTR,4.2398,1020.4,81.881,3.9437,34.598,1099.9,521.96,169.6,14.468,61.457,0.71695
12074,2022,Greece,0903XTR,19.821,1002.4,89.003,3.0878,19.981,1059.0,550.03,112.74,10.606,58.212,2.1861
12075,2019,Italy,0903XTR,11.981,1014.7,85.48,2.7607,24.516,1068.4,548.17,126.98,11.435,-,9.4124
12076,2020,Germany,0903XTR,23.969,1014.7,88.173,4.1891,25.783,1092.3,549.94,134.42,12.123,-,1.3856
12077,2020,Latvia,0903XTR,29.513,1009.5,57.675,5.5017,26.676,1096.4,550.16,135.03,12.399,64.209,1.0137
12078,2022,Latvia,0903XTR,8.5926,1011.6,92.433,4.2051,24.192,1085.6,550.09,134.7,11.845,-,1.4768
12079,2019,Latvia,0903XTR,18.875,1012.4,88.767,3.8345,25.536,1082.2,550.02,134.48,11.988,61.241,1.5343
12080,2021,Romania,0903XTR,8.7067,1007.3,83.074,2.8081,23.986,1084.0,549.97,134.69,11.751,-,1.7846
12081,2022,Slovenia,0903XTR,10.88,1007.6,96.035,4.2442,24.111,1084.9,549.86,134.29,11.87,76.43,1.5689
12082,2020,Poland,0903XTR,27.856,1010.6,58.964,4.6205,26.11,1093.9,549.83,134.11,12.326,63.9,0.55796
12083,2022,Italy,0903XTR,26.299,1009.8,58.453,4.0788,25.775,1092.5,550.24,133.77,12.265,-,1.2145
12084,2018,Republic of Cyprus,0903XTR,18.199,1009.2,75.413,2.7979,20.019,1052.4,550.4,112.12,10.644,-,4.1969
12085,2019,Slovakia,0903XTR,15.479,1009.0,81.31,3.6893,25.733,1088.5,549.82,134.68,12.058,-,1.6849
12086,2021,Poland,0903XTR,22.605,1010.3,97.675,4.4942,25.296,1089.4,549.65,132.78,12.101,58.89,1.4295
12087,2019,Croatia,0903XTR,11.65,1008.0,98.167,3.7433,24.91,1076.2,550.17,133.33,11.825,-,1.3884
12088,2019,Slovakia,0903XTR,24.199,1009.0,95.723,4.1389,25.223,1079.1,550.06,129.3,11.821,47.851,1.9966
12089,2021,France,0903XTR,31.919,1010.1,55.125,4.3491,26.39,1094.1,550.18,132.86,12.255,-,0.80777
12090,2018,Ireland,0903XTR,9.1516,1011.9,69.437,2.6352,22.097,1043.2,548.06,109.22,10.36,-,6.4742
12091,2021,Bulgaria,0903XTR,15.832,1012.5,80.631,4.5033,22.545,1074.5,549.77,124.78,11.336,-,2.2503
12092,2020,Finland,0903XTR,20.596,1002.5,89.045,4.474,31.519,1100.0,536.0,152.12,13.479,-,0.87175
12093,2022,France,0903XTR,25.598,1006.2,78.928,4.409,28.238,1095.8,543.66,140.38,12.746,47.68,0.58833
12094,2020,Sweden,0903XTR,24.695,1015.8,60.61,3.2886,22.836,1075.6,550.04,121.98,11.408,62.313,3.1455
12095,2020,Belgium,0903XTR,28.855,1010.8,54.693,5.1127,26.536,1096.0,549.84,134.99,12.37,68.349,1.1319
12096,2020,Portugal,0903XTR,13.3,1007.1,94.198,3.2465,24.793,1085.0,549.96,133.07,11.805,64.007,1.3509
12097,2022,Denmark,0903XTR,15.765,1017.0,86.316,4.8873,31.287,1100.3,532.28,157.06,13.83,-,1.1497
12098,2019,Republic of Cyprus,0903XTR,12.103,1023.2,79.146,3.4612,32.155,1100.0,546.63,150.93,13.051,-,0.35602
12099,2020,France,0903XTR,15.608,1016.1,96.213,4.1346,32.535,1100.2,532.68,154.91,13.704,-,1.0383
12100,2021,Germany,0903XTR,20.858,1009.3,72.374,3.347,19.995,1057.8,549.98,110.73,10.424,-,4.0456
12101,2021,Malta,0903XTR,18.8,999.7,74.135,3.8524,18.562,1047.3,549.1,104.56,9.9852,-,4.8444
12102,2022,Hungary,0903XTR,10.523,1023.1,63.667,5.1533,32.943,1099.8,527.67,162.25,14.115,-,1.1203
12103,2021,Latvia,0903XTR,20.409,1016.4,92.454,3.5064,19.778,1058.3,549.89,110.73,10.588,52.586,4.3818
12104,2022,France,0903XTR,3.1618,1017.0,87.762,5.1351,32.449,1099.8,527.86,165.91,14.165,75.384,3.0707
12105,2022,Poland,0903XTR,10.992,1006.4,91.495,4.5383,24.125,1085.1,550.09,134.4,11.929,-,0.82747
12106,2019,Slovakia,0903XTR,24.63,1014.6,77.61,4.0316,23.583,1070.2,550.01,121.68,11.398,52.199,2.1924
12107,2018,Estonia,0903XTR,27.186,1007.1,58.939,4.1604,30.253,1100.1,544.34,149.66,13.264,-,2.0544
12108,2021,Finland,0903XTR,20.387,1012.0,89.747,4.4366,20.184,1058.9,550.16,111.61,10.558,61.541,3.5104
12109,2021,Poland,0903XTR,13.682,1003.9,93.905,3.8468,31.814,1099.9,533.06,158.16,13.68,-,0.98028
12110,2021,Malta,0903XTR,23.328,1015.1,81.948,4.1889,25.073,1089.2,550.34,132.77,12.193,59.748,1.534
12111,2018,Portugal,0903XTR,1.0745,1014.4,77.225,2.5986,19.954,1053.7,549.66,114.69,10.749,82.157,4.9219
12112,2022,France,0903XTR,11.585,1018.7,79.946,5.0296,32.209,1100.1,529.91,160.21,13.961,-,0.74914
12113,2019,Latvia,0903XTR,19.026,1023.1,47.14,3.756,26.087,1083.2,549.98,134.67,12.077,67.945,1.3459
12114,2022,Poland,0903XTR,13.006,1022.4,83.246,4.2698,24.161,1086.3,550.36,134.02,11.904,73.605,0.89188
12115,2021,Romania,0903XTR,16.566,1012.9,88.004,3.555,19.298,1055.3,549.96,109.75,10.438,67.756,5.3117
12116,2019,Netherlands,0903XTR,23.39,1004.9,99.929,5.2026,30.131,1099.8,546.53,145.99,13.139,-,1.1227
12117,2022,Bulgaria,0903XTR,9.7479,1025.9,91.268,5.2189,35.429,1099.9,518.23,168.18,14.685,-,0.45635
12118,2021,Spain,0903XTR,20.01,1012.1,84.441,4.0739,25.342,1089.7,550.18,134.44,12.047,65.757,1.7101
12119,2019,Luxembourg,0903XTR,27.535,1003.4,69.751,4.6525,30.338,1099.9,545.96,148.0,13.104,-,1.789
12120,2020,Poland,0903XTR,22.782,1010.6,93.252,5.3283,25.834,1092.8,550.29,135.56,12.216,-,2.2315
12121,2019,Belgium,0903XTR,9.3123,1023.7,77.46,4.4959,33.716,1100.1,532.98,163.78,14.146,-,1.5853
12122,2021,Finland,0903XTR,13.335,1020.0,91.933,4.9035,24.743,1086.9,550.1,133.73,11.885,77.444,1.5973
12123,2018,Greece,0903XTR,25.704,1016.8,57.343,4.5903,29.824,1100.0,544.31,149.15,13.222,-,1.828
12124,2021,Poland,0903XTR,17.113,1009.0,100.09,2.9593,25.041,1088.3,550.2,134.59,11.99,69.997,2.0026
12125,2020,Finland,0903XTR,15.03,998.83,100.12,3.5007,25.469,1089.7,550.37,136.8,11.981,-,1.5681
12126,2020,Republic of Cyprus,0903XTR,21.575,1008.4,95.012,4.3364,25.163,1089.8,549.97,134.2,12.095,57.752,1.2902
12127,2022,Slovakia,0903XTR,4.79,1025.2,89.37,4.2433,22.605,1080.4,549.97,129.25,11.584,-,1.8102
