ID,YEAR,LOC,SN,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,NOX
32322,2021,Czech Republic,0903XTR,24.526,1017.9,87.042,4.5196,25.625,1091.2,549.92,132.64,12.131,59.953
32323,2020,Lithuania,0903XTR,17.739,1003.6,87.358,3.4688,25.097,1083.2,548.37,132.7,11.814,-
32324,2021,Slovakia,0903XTR,22.481,1015.2,71.783,4.2314,23.876,1081.7,550.18,126.81,11.637,-
32325,2018,Lithuania,0903XTR,22.075,1008.6,65.322,3.5761,22.55,1066.3,550.45,121.17,11.307,53.699
32326,2021,Portugal,0903XTR,21.782,1011.9,87.222,4.4626,25.721,1091.6,549.93,135.04,12.194,61.481
32327,2021,Malta,0903XTR,29.986,1009.3,57.941,4.275,26.176,1092.9,549.64,132.84,12.216,62.199
32328,2022,Slovakia,0903XTR,13.767,1006.1,79.705,5.5326,31.446,1099.8,534.06,157.39,13.548,-
32329,2019,Malta,0903XTR,22.135,1008.8,95.713,3.4405,20.965,1055.0,550.17,112.4,10.74,-
32330,2020,Latvia,0903XTR,15.417,1018.7,95.272,3.2632,25.148,1088.4,549.97,134.31,12.085,62.088
32331,2020,Hungary,0903XTR,5.6777,1025.3,92.704,4.6708,36.803,1099.8,521.11,172.54,14.849,80.54
32332,2022,Hungary,0903XTR,18.876,1017.6,67.002,4.7011,30.085,1100.2,536.0,153.12,13.568,62.832
32333,2019,Italy,0903XTR,13.3,1007.9,86.625,3.5753,25.443,1078.1,550.02,134.33,11.908,-
32334,2019,Hungary,0903XTR,28.843,1010.9,78.452,4.1941,25.413,1079.9,549.93,127.81,11.858,51.395
32335,2020,Netherlands,0903XTR,20.279,1010.0,81.517,3.4919,24.599,1085.6,550.34,130.81,11.807,-
32336,2020,Malta,0903XTR,13.086,1001.5,86.661,3.1893,24.292,1085.4,550.13,134.24,11.794,-
32337,2019,Lithuania,0903XTR,21.162,1003.0,89.065,3.9329,24.449,1075.2,550.16,128.02,11.762,-
32338,2021,Greece,0903XTR,27.849,1012.3,72.496,4.3339,26.305,1094.4,550.31,134.8,12.299,65.516
32339,2018,Spain,0903XTR,15.869,1021.9,84.772,3.2823,20.859,1060.2,549.82,117.4,10.955,-
32340,2021,France,0903XTR,21.599,1012.1,91.229,4.323,25.284,1089.8,550.25,133.46,11.905,-
32341,2018,Slovenia,0903XTR,27.28,1016.4,44.507,3.147,20.16,1053.2,550.12,109.8,10.602,53.743
32342,2019,Latvia,0903XTR,9.7845,1018.0,67.011,3.5118,24.463,1083.8,550.06,132.65,11.785,-
32343,2020,Italy,0903XTR,17.529,1003.4,95.786,3.6651,23.454,1080.0,549.95,127.95,11.549,-
32344,2018,Luxembourg,0903XTR,22.453,1007.2,72.689,3.7552,27.49,1094.0,550.1,141.63,12.574,54.856
32345,2020,Slovenia,0903XTR,12.095,1008.4,80.075,4.088,31.619,1100.1,532.95,158.75,13.749,74.568
32346,2021,Lithuania,0903XTR,18.624,1009.9,93.15,4.4599,25.148,1088.5,550.1,133.68,11.97,62.9
32347,2021,Austria,0903XTR,26.347,1011.1,71.16,4.3541,25.766,1091.7,550.41,133.76,12.17,62.811
32348,2021,Belgium,0903XTR,8.4635,1016.0,93.91,4.505,19.882,1039.6,538.06,110.68,10.514,96.658
32349,2020,Estonia,0903XTR,15.847,1010.8,84.051,3.2693,24.674,1086.3,549.83,132.84,11.835,-
32350,2022,Latvia,0903XTR,4.7451,1025.3,88.444,3.9899,21.015,1071.0,550.11,122.7,11.178,-
32351,2018,Czech Republic,0903XTR,12.816,1020.9,68.955,4.4281,31.525,1100.1,537.52,156.91,13.707,-
32352,2020,Romania,0903XTR,14.826,1001.0,92.338,2.8842,22.046,1070.2,549.75,122.29,11.185,75.599
32353,2020,Portugal,0903XTR,14.115,1003.3,98.54,2.6249,19.06,1052.9,550.03,108.93,10.234,77.29
32354,2021,Ireland,0903XTR,9.3349,1016.1,65.067,6.3891,36.478,1100.2,518.51,167.66,14.711,-
32355,2021,Austria,0903XTR,31.057,1006.6,62.45,3.5539,20.714,1060.8,550.03,109.84,10.682,53.327
32356,2022,Netherlands,0903XTR,24.467,1021.5,59.384,5.0479,32.208,1100.0,530.74,151.76,13.865,58.905
32357,2018,Hungary,0903XTR,8.1922,1021.4,80.795,2.615,23.182,1043.4,548.02,108.87,10.346,79.151
32358,2022,Czech Republic,0903XTR,25.941,1015.9,60.84,4.0964,25.811,1094.0,550.29,134.16,12.374,-
32359,2021,Bulgaria,0903XTR,20.424,1012.4,89.753,3.5807,19.456,1055.2,549.83,108.36,10.445,57.206
32360,2018,Republic of Cyprus,0903XTR,11.066,1012.7,67.057,3.3859,25.636,1081.7,549.32,136.0,12.082,61.362
32361,2018,Spain,0903XTR,14.185,1011.6,72.201,4.1248,32.541,1100.0,537.92,156.7,13.67,59.028
32362,2020,Germany,0903XTR,11.293,1014.6,92.117,2.6085,19.164,1041.8,541.78,108.28,10.431,97.76
32363,2022,France,0903XTR,26.891,1004.9,43.941,3.9695,25.605,1091.9,550.09,133.81,12.111,-
32364,2018,Croatia,0903XTR,17.108,993.51,54.36,3.2741,28.864,1075.7,549.85,130.41,11.778,66.847
32365,2019,Latvia,0903XTR,19.686,1014.8,63.496,3.7099,25.531,1079.5,550.01,132.06,11.926,58.486
32366,2020,Ireland,0903XTR,17.167,1003.3,87.196,2.7105,19.31,1053.8,550.01,108.75,10.417,74.174
32367,2019,Greece,0903XTR,13.386,1015.9,96.199,3.2312,22.429,1061.8,550.09,122.07,11.168,55.41
32368,2022,Finland,0903XTR,30.568,1009.9,52.935,4.4408,29.749,1099.7,541.3,147.05,13.129,56.437
32369,2021,Croatia,0903XTR,19.477,1015.8,96.52,3.4151,18.207,1043.9,547.17,102.83,10.244,72.557
32370,2020,Lithuania,0903XTR,19.225,1002.6,60.217,3.3807,24.888,1087.1,550.25,132.76,11.975,-
32371,2022,Luxembourg,0903XTR,14.788,1017.3,79.952,4.4311,31.413,1100.1,533.3,156.76,13.641,64.372
32372,2021,Czech Republic,0903XTR,15.436,1013.2,90.252,3.0414,24.763,1087.4,549.81,134.21,11.978,-
32373,2022,Spain,0903XTR,16.469,1007.9,51.426,4.479,24.21,1086.0,550.02,132.69,11.982,90.277
32374,2021,Poland,0903XTR,5.7913,1021.2,90.801,4.1287,22.917,1062.8,538.95,125.81,11.559,94.277
32375,2021,Netherlands,0903XTR,15.101,1017.2,96.941,2.5913,22.574,1075.5,550.06,125.36,11.323,57.431
32376,2020,Italy,0903XTR,26.456,1008.5,64.463,3.9911,25.31,1090.0,549.62,133.09,12.048,-
32377,2021,Netherlands,0903XTR,25.564,1011.8,79.504,4.2564,26.008,1092.4,550.07,134.4,12.162,58.809
32378,2022,Finland,0903XTR,12.884,1009.2,69.334,5.6572,31.922,1099.9,531.55,157.96,13.778,-
32379,2020,Germany,0903XTR,16.273,1012.6,94.179,3.8263,24.616,1087.0,549.99,133.79,11.95,66.297
32380,2020,Italy,0903XTR,14.122,1009.2,90.81,2.4718,18.815,1050.9,549.33,107.87,10.386,73.305
32381,2019,Austria,0903XTR,22.568,1013.3,81.117,3.7719,24.725,1077.5,550.08,128.88,11.798,-
32382,2018,Portugal,0903XTR,18.775,1004.0,93.662,3.5382,24.445,1078.7,550.02,131.2,11.767,45.817
32383,2018,Luxembourg,0903XTR,13.331,1012.9,75.861,2.6103,23.923,1047.1,550.16,109.89,10.415,-
32384,2019,Latvia,0903XTR,22.573,1011.8,76.289,4.6768,25.064,1080.4,549.66,130.19,11.965,56.128
32385,2022,Italy,0903XTR,27.097,1010.7,64.806,3.9407,25.805,1092.2,549.61,133.77,12.19,-
32386,2021,France,0903XTR,11.697,1010.0,100.14,2.3454,18.86,1050.9,548.64,109.01,10.286,83.118
32387,2019,Croatia,0903XTR,9.0922,1023.4,100.09,3.6822,24.803,1076.7,549.92,133.87,11.85,60.952
32388,2019,Estonia,0903XTR,12.872,1014.6,92.423,3.3672,24.464,1073.7,549.7,131.11,11.74,-
32389,2019,Croatia,0903XTR,27.021,1011.4,67.141,4.7887,26.915,1089.3,549.98,134.76,12.413,60.634
32390,2020,Lithuania,0903XTR,11.538,1000.7,91.238,2.5188,19.055,1051.7,549.54,109.13,10.312,97.555
32391,2019,Sweden,0903XTR,29.239,1011.4,55.303,3.9507,23.63,1069.8,549.52,119.94,11.43,52.989
32392,2019,Belgium,0903XTR,24.505,1013.2,83.972,3.9005,25.271,1079.5,550.05,129.67,11.824,53.562
32393,2022,Ireland,0903XTR,20.597,1011.6,53.966,3.882,19.747,1057.8,550.05,111.26,10.509,69.203
32394,2022,Denmark,0903XTR,29.88,1007.3,48.443,3.4295,20.905,1063.7,550.01,112.75,10.882,55.549
32395,2021,Finland,0903XTR,18.693,1014.3,98.881,4.1407,22.525,1072.9,549.69,121.5,11.225,62.579
32396,2018,Germany,0903XTR,23.109,1007.7,76.907,4.2925,30.384,1100.1,543.9,149.27,13.294,-
32397,2020,Malta,0903XTR,6.643,1012.9,94.272,2.8595,23.211,1081.5,549.88,132.71,11.734,-
32398,2022,Luxembourg,0903XTR,23.695,1010.4,64.355,3.689,25.154,1089.9,550.17,133.09,12.034,64.183
32399,2019,Croatia,0903XTR,14.389,1007.6,87.563,3.6578,25.578,1087.5,550.02,134.42,11.893,59.958
32400,2021,Finland,0903XTR,16.875,1013.8,79.818,3.8213,22.481,1074.1,550.13,123.76,11.314,69.794
32401,2018,Austria,0903XTR,23.073,1015.9,47.739,3.6441,25.819,1086.8,549.91,135.61,12.246,57.177
32402,2018,Belgium,0903XTR,-1.0841,1022.3,70.733,2.828,22.604,1071.9,550.31,130.41,11.526,-
32403,2018,Finland,0903XTR,8.2582,1024.6,68.626,4.5227,32.31,1099.9,533.43,161.18,13.99,-
32404,2020,Romania,0903XTR,19.844,1007.4,81.964,3.7257,25.173,1089.3,549.89,134.09,11.955,-
32405,2018,Greece,0903XTR,9.9119,1016.5,66.829,3.1428,25.766,1073.9,549.75,129.81,11.588,71.59
32406,2019,Slovenia,0903XTR,25.668,1009.4,65.307,4.7311,25.479,1081.7,550.08,130.05,11.897,-
32407,2021,Belgium,0903XTR,25.634,1014.2,68.613,4.1648,25.701,1091.3,549.8,132.9,12.132,-
32408,2021,Republic of Cyprus,0903XTR,22.105,1011.8,81.434,4.3872,26.037,1093.1,550.34,136.03,12.253,66.273
32409,2019,Slovenia,0903XTR,22.128,1014.8,84.0,3.841,24.405,1076.1,550.56,127.72,11.771,51.108
32410,2022,Lithuania,0903XTR,6.8157,1019.1,87.926,4.0007,23.854,1085.2,549.86,133.66,11.792,-
32411,2022,Germany,0903XTR,19.985,1009.0,84.545,3.4803,23.277,1078.8,549.68,126.66,11.563,62.569
32412,2021,Latvia,0903XTR,16.012,1018.6,87.528,3.6229,31.909,1099.7,531.91,156.61,13.78,55.762
32413,2018,Hungary,0903XTR,19.972,1009.3,71.017,3.826,30.189,1091.2,549.88,139.23,12.47,56.679
32414,2020,Slovakia,0903XTR,15.657,1002.3,83.994,2.6239,18.915,1051.2,549.36,107.82,10.359,-
32415,2018,Bulgaria,0903XTR,11.88,1017.7,49.081,3.3658,30.541,1085.0,549.66,137.68,12.183,70.922
32416,2021,Denmark,0903XTR,25.883,1008.6,94.898,3.8741,22.486,1071.0,550.25,118.8,11.243,49.135
32417,2022,Malta,0903XTR,19.769,1009.3,94.715,3.1801,20.095,1060.1,550.12,112.78,10.749,-
32418,2020,Bulgaria,0903XTR,24.069,1011.5,72.415,4.0249,25.459,1090.2,550.43,132.94,12.023,-
32419,2022,Portugal,0903XTR,15.332,1010.0,83.698,3.5087,24.156,1085.9,550.26,133.79,11.941,68.351
32420,2022,Italy,0903XTR,24.805,1003.5,81.947,3.7162,24.878,1081.9,547.11,129.86,11.869,-
32421,2019,Bulgaria,0903XTR,14.643,1013.9,97.011,3.7897,25.0,1081.1,550.04,134.83,12.023,62.583
32422,2020,Finland,0903XTR,25.887,1010.9,55.061,4.2757,25.443,1091.2,550.23,132.91,12.18,-
32423,2018,France,0903XTR,17.01,1012.1,73.478,3.2912,23.978,1075.5,550.21,129.75,11.691,55.152
32424,2018,Latvia,0903XTR,15.398,1007.1,85.879,3.7334,23.779,1075.2,550.37,129.27,11.637,49.826
32425,2019,Estonia,0903XTR,13.874,1009.1,85.244,3.6437,25.325,1086.5,549.88,133.72,11.954,60.537
32426,2020,Greece,0903XTR,18.867,1010.1,82.246,3.3256,18.595,1049.7,549.69,105.27,10.243,-
32427,2018,Romania,0903XTR,16.933,1023.4,64.664,3.2887,23.589,1075.7,550.21,128.81,11.649,57.91
32428,2022,Belgium,0903XTR,11.849,1013.5,95.189,4.5734,24.933,1087.2,547.9,136.39,12.187,-
32429,2019,Hungary,0903XTR,22.376,1013.3,88.196,3.8093,25.156,1079.6,550.02,130.31,11.922,-
32430,2020,Republic of Cyprus,0903XTR,17.98,1011.6,81.266,4.1633,31.108,1099.9,536.28,152.03,13.48,-
32431,2020,Portugal,0903XTR,13.811,1014.3,76.142,2.6028,19.645,1053.8,547.16,111.69,10.6,85.635
32432,2020,Poland,0903XTR,25.749,1014.2,71.863,4.0727,25.588,1091.6,549.8,133.74,12.216,60.049
32433,2019,Romania,0903XTR,17.715,1010.9,76.344,3.7188,25.096,1080.7,549.93,133.87,11.947,65.045
32434,2019,Croatia,0903XTR,6.9201,1022.9,80.562,2.3151,18.514,1038.3,544.33,108.82,10.332,88.2
32435,2020,Ireland,0903XTR,23.769,1013.6,83.061,3.4056,19.041,1052.1,550.0,104.86,10.295,-
32436,2021,Latvia,0903XTR,31.841,1007.3,72.665,4.7987,29.835,1100.1,542.45,144.55,13.086,-
32437,2021,Italy,0903XTR,29.651,1014.4,43.325,4.2561,26.056,1092.8,549.87,132.82,12.226,70.459
32438,2021,Latvia,0903XTR,16.282,1010.4,100.1,4.0974,34.264,1100.0,525.06,160.72,14.125,-
32439,2022,Romania,0903XTR,14.29,1016.8,93.285,3.5696,24.004,1086.4,550.01,133.72,11.965,69.253
32440,2018,Austria,0903XTR,24.25,1013.1,55.859,3.806,27.759,1096.2,550.38,142.48,12.697,55.743
32441,2021,Austria,0903XTR,30.943,1008.4,32.617,4.794,29.396,1099.6,543.07,142.82,12.985,-
32442,2021,Hungary,0903XTR,8.6184,1014.6,94.316,6.5738,36.453,1100.8,519.19,167.39,14.644,68.152
32443,2021,Malta,0903XTR,23.946,1004.1,54.199,5.8771,31.145,1100.2,537.11,153.54,13.462,66.888
32444,2022,Luxembourg,0903XTR,12.692,1006.7,92.621,4.2052,24.263,1085.8,550.13,133.75,11.719,-
32445,2018,Spain,0903XTR,24.572,1015.1,79.648,3.5634,24.135,1071.5,547.62,125.21,11.721,-
32446,2019,Malta,0903XTR,17.75,1015.5,58.972,3.6578,25.478,1079.3,549.88,132.84,12.017,-
32447,2022,Republic of Cyprus,0903XTR,25.849,1006.0,85.44,3.438,22.591,1073.4,550.35,120.64,11.283,-
32448,2019,Italy,0903XTR,27.334,1013.7,64.697,4.0622,26.227,1085.9,550.39,134.18,12.188,-
32449,2021,France,0903XTR,16.857,1022.4,82.679,3.5287,19.235,1053.6,548.28,108.93,10.541,-
32450,2021,Malta,0903XTR,10.103,1022.5,65.361,4.6433,24.434,1086.5,549.72,134.63,11.908,-
32451,2019,Ireland,0903XTR,25.975,1012.8,59.004,4.6223,30.993,1100.1,543.11,150.99,13.311,-
32452,2021,Finland,0903XTR,12.089,1008.1,93.169,2.9381,23.968,1083.9,550.0,133.1,11.851,-
32453,2021,Malta,0903XTR,24.502,1017.6,62.333,4.4369,25.942,1093.8,550.13,134.81,12.278,-
32454,2019,Luxembourg,0903XTR,12.206,1015.1,92.041,3.9598,22.537,1066.7,549.68,123.72,11.263,68.71
32455,2018,Romania,0903XTR,30.904,1011.9,51.076,4.5244,29.875,1100.1,545.39,146.89,13.156,55.098
32456,2022,Lithuania,0903XTR,16.096,1019.2,68.29,4.9292,31.893,1099.9,531.6,156.64,13.827,-
32457,2022,Greece,0903XTR,25.502,1012.9,65.886,4.3587,30.34,1099.7,538.55,151.21,13.264,55.953
32458,2018,Denmark,0903XTR,6.1665,1031.5,93.17,3.5629,23.403,1076.7,550.25,129.53,11.658,66.189
32459,2019,Lithuania,0903XTR,13.247,1024.9,52.88,3.554,25.093,1079.8,549.84,134.2,11.995,64.893
32460,2021,Belgium,0903XTR,4.6788,1018.3,92.511,2.8941,23.466,1084.2,549.93,134.43,11.891,-
32461,2020,Netherlands,0903XTR,7.4289,1015.2,93.625,2.9658,23.631,1082.8,549.95,133.43,11.783,84.025
32462,2020,Sweden,0903XTR,23.562,1011.6,97.153,4.4957,22.192,1071.0,550.07,118.88,11.2,52.307
32463,2022,France,0903XTR,14.485,1008.8,95.163,4.0824,24.528,1087.4,550.1,134.9,11.937,70.68
32464,2021,Greece,0903XTR,28.745,1014.1,51.283,3.5888,20.717,1062.1,550.09,111.15,10.707,-
32465,2019,Portugal,0903XTR,23.111,1013.8,67.805,4.3895,29.147,1099.2,548.39,145.41,12.935,-
32466,2019,Spain,0903XTR,13.632,1013.7,100.04,4.8433,25.236,1081.4,549.96,135.39,11.948,-
32467,2019,Netherlands,0903XTR,18.985,1015.7,85.73,4.4921,24.808,1078.7,549.94,129.79,11.854,-
32468,2022,Luxembourg,0903XTR,24.326,1009.4,88.172,3.2282,20.448,1060.8,549.7,111.75,10.783,48.392
32469,2019,Hungary,0903XTR,14.04,1007.1,95.359,3.6987,25.864,1079.6,550.0,135.54,12.058,61.755
32470,2022,Austria,0903XTR,18.88,1015.3,96.093,3.0575,19.617,1058.5,549.86,111.64,10.455,-
32471,2021,Bulgaria,0903XTR,18.229,1014.4,92.344,3.4956,19.66,1057.2,550.03,110.74,10.459,-
32472,2022,Italy,0903XTR,24.376,1013.1,87.955,4.0197,25.636,1091.8,549.94,133.74,12.119,-
32473,2018,Spain,0903XTR,17.566,1019.6,55.127,3.606,26.133,1083.3,545.94,136.49,12.284,52.787
32474,2020,France,0903XTR,10.554,1000.3,94.817,2.651,19.27,1053.5,550.08,110.38,10.394,-
32475,2018,Latvia,0903XTR,19.257,1012.3,74.45,4.326,31.359,1099.8,539.87,153.32,13.56,50.882
32476,2020,Republic of Cyprus,0903XTR,19.484,1016.0,86.562,3.2218,25.251,1087.7,550.03,132.84,12.027,58.232
32477,2022,Slovakia,0903XTR,19.682,1011.7,60.622,3.8408,19.746,1057.7,550.31,111.78,10.642,-
32478,2019,Sweden,0903XTR,9.2684,1028.1,82.695,3.413,24.422,1077.4,550.05,134.43,11.936,-
32479,2020,Malta,0903XTR,18.217,1015.0,83.803,4.1128,19.635,1057.5,550.08,110.45,10.565,-
32480,2020,Bulgaria,0903XTR,13.824,1004.2,89.494,2.4977,18.876,1052.8,549.95,109.0,10.279,77.461
32481,2022,Slovakia,0903XTR,10.919,1014.7,99.721,5.2822,24.05,1085.2,550.38,133.47,11.864,-
32482,2018,Bulgaria,0903XTR,19.741,1008.0,81.008,3.701,27.014,1092.3,550.31,141.24,12.452,55.512
32483,2021,Netherlands,0903XTR,23.522,1010.5,71.377,4.3465,25.671,1091.2,549.86,133.78,12.141,-
32484,2020,Sweden,0903XTR,30.729,1015.0,58.59,3.8826,20.289,1059.4,549.88,108.84,10.546,48.994
32485,2018,France,0903XTR,28.14,1006.5,55.321,2.7866,19.707,1048.6,550.2,107.39,10.425,46.418
32486,2019,Malta,0903XTR,20.767,1000.4,86.156,3.7979,25.952,1082.9,549.92,134.88,11.966,58.853
32487,2020,Germany,0903XTR,9.1157,1017.2,67.697,4.0209,32.273,1100.0,530.64,161.02,13.907,68.673
32488,2020,Czech Republic,0903XTR,23.67,1011.2,92.124,3.5888,20.307,1059.4,549.96,110.38,10.572,-
32489,2018,Republic of Cyprus,0903XTR,13.143,1015.6,67.444,3.1342,28.523,1074.9,550.07,130.04,11.62,-
32490,2018,Germany,0903XTR,11.89,1015.5,73.266,3.4248,26.753,1085.4,550.09,138.07,12.194,-
32491,2018,Slovenia,0903XTR,16.575,1012.0,73.114,2.7309,19.529,1049.9,550.3,110.54,10.513,59.259
32492,2021,Italy,0903XTR,29.592,1010.7,59.596,4.4604,26.18,1093.2,550.3,133.77,12.251,72.802
32493,2021,Italy,0903XTR,11.888,998.52,92.772,4.4874,24.493,1084.5,549.69,133.72,11.813,-
32494,2022,Hungary,0903XTR,21.513,1015.4,79.478,3.129,19.976,1059.4,549.83,111.77,10.468,-
32495,2019,Belgium,0903XTR,24.62,1013.9,83.505,3.9818,23.488,1070.2,550.11,122.11,11.466,51.145
32496,2019,Estonia,0903XTR,13.184,1004.9,96.528,3.3769,23.953,1070.8,549.9,129.12,11.624,-
32497,2022,Denmark,0903XTR,27.063,1008.7,54.212,4.6809,30.155,1100.4,539.47,149.54,13.379,60.377
32498,2018,Italy,0903XTR,13.481,1031.7,58.81,2.5998,18.157,1029.7,539.95,102.34,10.179,-
32499,2022,Slovenia,0903XTR,5.2196,1016.3,77.584,3.8489,23.478,1084.3,549.93,134.74,11.772,-
32500,2019,Slovakia,0903XTR,15.723,995.55,76.417,3.6652,25.907,1079.7,549.97,135.29,11.992,-
32501,2019,Latvia,0903XTR,16.709,1005.4,81.641,3.5377,25.464,1079.1,550.01,134.13,12.013,-
32502,2021,Portugal,0903XTR,23.785,1013.3,76.277,4.0458,25.483,1090.0,550.31,133.12,12.189,-
32503,2019,Czech Republic,0903XTR,25.37,1011.4,64.253,4.0097,23.767,1071.8,550.01,122.91,11.484,52.531
32504,2019,Netherlands,0903XTR,15.019,1006.0,100.03,4.0901,22.217,1064.2,549.76,121.17,11.151,-
32505,2019,Czech Republic,0903XTR,24.741,1012.5,70.492,3.7538,24.816,1077.8,549.98,128.39,11.79,51.747
32506,2019,Republic of Cyprus,0903XTR,21.381,1016.0,71.312,3.7382,25.394,1081.3,549.68,132.48,11.961,-
32507,2018,Germany,0903XTR,10.631,1017.5,85.205,3.2129,23.229,1074.4,549.69,130.1,11.66,59.834
32508,2020,Finland,0903XTR,16.373,1022.1,95.828,4.0619,31.922,1099.9,539.09,155.33,13.668,81.661
32509,2021,Greece,0903XTR,21.418,1012.8,79.461,4.0155,25.542,1090.5,550.17,134.54,12.165,66.247
32510,2021,Sweden,0903XTR,6.8955,1017.8,95.46,2.9272,23.704,1084.9,550.0,134.57,11.863,-
32511,2019,Ireland,0903XTR,15.486,1019.2,92.696,4.0184,22.343,1066.1,549.91,121.8,11.208,-
32512,2020,Italy,0903XTR,19.019,1026.9,58.206,3.4587,27.129,1098.9,549.19,141.34,12.542,119.91
32513,2018,Ireland,0903XTR,33.819,1009.2,36.539,4.5208,30.161,1100.0,544.93,147.7,13.199,57.362
32514,2022,Malta,0903XTR,20.834,1013.9,85.969,3.6896,25.167,1089.8,550.16,134.24,12.05,-
32515,2022,Romania,0903XTR,12.819,1003.2,97.149,4.6738,24.233,1086.2,550.06,133.92,11.917,-
32516,2019,Belgium,0903XTR,27.071,1005.2,88.099,4.1327,25.035,1077.8,550.06,127.0,11.775,-
32517,2018,Germany,0903XTR,22.645,1012.1,62.212,4.3541,31.048,1100.0,540.81,151.24,13.515,-
32518,2018,Finland,0903XTR,11.978,1023.8,79.903,3.3099,23.772,1077.1,549.74,131.3,11.79,-
32519,2018,Austria,0903XTR,22.32,1012.4,86.562,3.2532,20.3,1049.3,547.3,109.37,10.658,67.126
32520,2018,Croatia,0903XTR,8.5029,1012.4,83.0,2.6033,20.44,1036.4,545.27,105.99,10.153,-
32521,2019,Luxembourg,0903XTR,27.078,1011.3,62.704,5.2529,30.286,1100.0,545.4,146.87,13.157,-
32522,2020,Bulgaria,0903XTR,10.683,1026.3,89.907,3.0248,24.258,1085.2,550.14,132.88,11.909,-
32523,2020,Austria,0903XTR,22.338,1023.6,51.029,3.5392,25.212,1090.5,550.37,133.1,12.071,70.823
32524,2022,Lithuania,0903XTR,14.105,1023.7,88.908,3.6503,21.754,1072.6,550.19,122.62,11.219,73.335
32525,2020,Denmark,0903XTR,14.499,1017.5,77.14,3.2958,24.252,1085.9,549.8,132.95,11.931,-
32526,2021,Netherlands,0903XTR,15.751,1014.7,95.236,4.4481,25.338,1090.3,549.92,135.18,12.054,-
32527,2020,Netherlands,0903XTR,26.858,1014.6,59.209,3.5999,20.105,1058.5,550.03,108.89,10.598,-
32528,2019,Croatia,0903XTR,11.356,1011.8,88.366,2.4651,20.916,1051.0,549.86,112.96,10.626,-
32529,2021,Belgium,0903XTR,10.912,1025.6,83.142,4.5851,23.89,1081.0,548.38,131.59,11.741,-
32530,2019,Ireland,0903XTR,17.35,1014.5,44.843,3.6374,25.594,1089.1,549.61,133.76,12.083,-
32531,2020,Poland,0903XTR,12.8,1001.5,97.956,2.4714,18.983,1049.2,547.93,108.65,10.35,76.656
32532,2020,Spain,0903XTR,7.0752,1023.6,89.853,2.8889,23.266,1081.5,550.08,131.7,11.679,84.283
32533,2018,Hungary,0903XTR,16.506,1012.7,56.2,3.4651,31.375,1086.3,550.0,137.73,12.265,-
32534,2018,Croatia,0903XTR,30.082,1013.2,53.264,4.5384,29.253,1099.9,547.09,144.49,13.056,-
32535,2019,Lithuania,0903XTR,24.816,1004.3,96.788,5.1594,30.041,1099.8,546.85,144.94,13.045,55.283
32536,2020,Spain,0903XTR,4.4489,1011.2,90.437,2.5828,19.646,1057.8,549.57,113.57,10.621,100.34
32537,2019,Luxembourg,0903XTR,22.242,1011.5,90.552,3.887,23.15,1067.7,549.84,121.42,11.358,52.739
32538,2019,Hungary,0903XTR,27.326,1009.2,66.133,4.784,30.588,1099.8,545.12,148.65,13.201,48.942
32539,2021,Lithuania,0903XTR,23.653,1016.3,81.995,4.4711,25.384,1090.2,550.08,132.04,12.162,65.16
32540,2022,Greece,0903XTR,3.4638,1028.8,88.841,3.4958,19.821,1045.1,537.71,115.7,10.762,-
32541,2021,Luxembourg,0903XTR,11.373,1001.2,95.077,4.4372,24.223,1084.1,550.17,133.69,11.774,75.431
32542,2018,Hungary,0903XTR,14.031,1008.0,87.164,3.416,23.852,1076.0,549.61,130.46,11.629,-
32543,2019,Latvia,0903XTR,14.85,1009.0,79.488,3.6318,25.033,1080.0,549.97,134.51,11.951,-
32544,2021,Portugal,0903XTR,16.8,1004.1,93.452,5.3559,24.92,1087.0,550.41,133.33,11.791,-
32545,2019,Malta,0903XTR,20.264,1007.6,75.287,3.75,25.528,1081.4,549.93,133.63,12.049,60.518
32546,2020,Portugal,0903XTR,14.664,1007.3,86.725,2.5863,19.437,1054.4,549.98,109.84,10.406,77.688
32547,2022,Poland,0903XTR,7.3803,1025.2,90.064,3.4708,19.358,1042.0,538.67,111.73,10.585,-
32548,2021,Bulgaria,0903XTR,27.237,1015.2,66.929,4.9239,30.071,1099.9,540.87,146.26,13.163,62.561
32549,2019,Germany,0903XTR,13.403,1013.2,89.353,2.3453,20.055,1043.3,549.96,106.95,10.207,-
32550,2020,Malta,0903XTR,15.666,1015.5,51.943,3.4295,24.796,1089.1,550.02,135.02,11.951,72.987
32551,2022,Malta,0903XTR,8.4025,1012.4,94.744,4.1987,23.993,1085.8,549.99,133.66,11.79,78.926
32552,2022,Lithuania,0903XTR,10.454,1004.5,98.388,3.5555,18.937,1053.4,550.03,110.78,10.327,-
32553,2021,Bulgaria,0903XTR,4.7357,1015.8,87.833,2.8611,23.595,1084.1,549.9,135.08,11.844,-
32554,2022,Italy,0903XTR,11.387,1010.1,86.534,3.6333,24.244,1085.4,549.83,134.01,11.846,-
32555,2020,Sweden,0903XTR,18.676,1018.0,75.272,2.6749,19.166,1054.3,550.03,107.92,10.407,65.354
32556,2021,Greece,0903XTR,9.9856,1022.0,91.683,3.4305,28.148,1074.9,528.81,142.79,12.868,-
